id	text	labels	labels_phrases	original_text
1446	Unser Besuch war, gelinde gesagt, eine unangenehme und kostspielige Erfahrung!	['(RESTAURANT#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	Our visit their to say the least, was an unpleasant and costly experience!
1447	Und noch unangenehmer, weil es so teuer war für eine so unangenehme Erfahrung.	['(RESTAURANT#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	And even more so unpleasant because it was so costly for such an unpleasant experience.
1448	Wir kamen zu spät zu unserer Reservierung, so dass ich mich nicht über die Wartezeit auf einen Tisch beschweren kann.	['(SERVICE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, NEUTRAL, ""warten"")']"	We did arrive late for our reservation so I can not complain too much about the wait for a table.
1449	Obwohl uns 10-15 Minuten gesagt wurden, waren es eher 45 Minuten.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Although we were told 10-15 minutes and it was more like 45 minutes.
1450	Wir wurden an die Bar geführt, um kurz zu warten, und als wir dort ankamen, waren wir sehr aufgeregt.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	We were ushered to the bar to wait momentarily and upon arrival were so excited.
1451	Der Ort ist wunderschön!	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Ort"")']"	The place is beautiful!
1452	Die Gastgeberin war sehr freundlich.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Gastgeberin"")']"	The hostess was very pleasant.
1453	Allerdings waren unsere 14$-Getränke furchtbar!	['(DRINKS#QUALITY, NEGATIVE)', '(DRINKS#PRICES, NEGATIVE)']	"['(DRINKS#QUALITY, NEGATIVE, ""Getränke"")', '(DRINKS#PRICES, NEGATIVE, ""Getränke"")']"	However, our $14 drinks were were horrible!
1454	Als wir endlich einen Tisch bekamen, wurden wir trotz der Angabe, dass wir ein alla carte Menü wollten, an einen Tisch gedrängt, der nur einen festen Preis hatte!	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!
1455	Unsere Erfahrungen wurden nicht besser.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Our experience did not ever get any better.
1456	Für jeden Gang mussten wir über 1/2 Stunde bis 45 Minuten warten und uns wurde nie ein Getränk angeboten.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.
1457	Wir haben auch sechsmal nach Hooka gefragt, und der Kellner hat uns immer wieder gesagt, dass es nur eine Minute dauert, bis er mit der Hooka zurückkommt.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Kellner"")']"	We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.
1458	Nach dem 4. Mal fragte ich erneut, und der Kellner sagte dann, dass wir nach dem Essen essen würden.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Kellner"")']"	After the 4th time i asked again and the waiter than said after our dinner.
1459	Wir baten um Getränke und erhielten sie nie.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	We asked for beverages and never received them.
1460	Wir baten um Beilagen, woraufhin der Kellner zugab, dass er vergessen hatte, diesen Teil unserer Bestellung zu ergänzen.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Kellner"")']"	We asked for sides which the waiter than admitted that he forgot to put in that part of our order.
1461	Mein Huhn war ungenießbar, da es so viele Fettklumpen hatte, die ich immer wieder in meine Serviette spucken musste.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Huhn"")']"	My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.
1462	Das würde ich für ein 55-Dollar-Essen nicht erwarten.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Abendessen"")', '(FOOD#PRICES, NEGATIVE, ""Abendessen"")']"	I would not expect this for a $55 dinner.
1463	Als wir mit dem Abendessen fertig waren, hatten wir immer noch kein einziges Getränk oder eine Hooka erhalten!	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	By the time we finished our dinner we still had not received one beverage NOR hooka!
1464	Wir haben allerdings 3 Stunden damit verbracht, an einem Tisch gefangen zu sein und auf Essen, Getränke und Hooka zu warten, von denen wir einige nie bekommen haben!	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!
1465	Das einzige Getränk, das wir erhielten, war Wasser in schmutzigen Gläsern!	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	The only beverage we did receive was water in dirty glasses!
1466	Zu allem Überfluss kamen wir hauptsächlich wegen der Bauchtänzerinnen in Ihr Restaurant und verpassten die erste Show, da wir noch keinen Sitzplatz hatten, und die zweite Bauchtänzerin tanzte nur an zwei Tischen im hinteren Teil des Restaurants und schaffte es nie in die andere Hälfte des Restaurants.	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.
1467	Als wir abreisten, waren unsere Geldbörsen leer und unsere Mägen auch, und wir verpassten die Show, die wir nach dem Abendessen sehen sollten, was akzeptabel gewesen wäre, wenn wir das gute Essen und die Bauchtänzerinnen hätten genießen können!	['(FOOD#QUALITY, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Lebensmittel"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!
1468	Wenn es möglich gewesen wäre, hätte ich mich gegen die Rechnung gewehrt, denn mein Abendessen war ungenießbar!	['(FOOD#QUALITY, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Mahlzeit"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!
1469	Ich habe noch nie ein Restaurant mit dem Gefühl verlassen, dass ich missbraucht wurde und mein hart verdientes Geld verschwendet habe.	['(RESTAURANT#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""Restaurant"")', '(RESTAURANT#PRICES, NEGATIVE, ""Restaurant"")']"	I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.
1470	Der Geburtstag meines Mannes und meiner Söhne war nicht so, wie er geplant war... und wir sind zwei Stunden gefahren, um zu viel Geld auszugeben und schrecklich behandelt zu werden!	['(RESTAURANT#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!
1471	Ich wünschte, ich KÖNNTE eine Erstattung erhalten!	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	I wish I COULD be refunded!
1472	Gehen Sie nicht mit einer größeren Gruppe als 4!	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	Don't go with a larger group than 4! 
1473	Zunächst waren wir etwas erstaunt, da dies ein Problem darzustellen schien, obwohl das Restaurant ziemlich leer aussah, aber man stellte den Tisch eilig für uns zusammen.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us.
1474	Die Speisekarte ist recht einfach und enthält kaum Beschreibungen.	['(FOOD#STYLE_OPTIONS, NEUTRAL)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""Menü"")']"	The menu is fairly simple without much descriptions. 
1475	An diesem Abend gab es kein Bier vom Fass, was eine Enttäuschung war.	['(DRINKS#STYLE_OPTIONS, NEGATIVE)']	"['(DRINKS#STYLE_OPTIONS, NEGATIVE, ""Bier"")']"	There was no tap beer that evening, which was a disappointment. 
1476	Auch die Auswahl an Flaschenbieren ist nicht besonders groß, wir haben uns für Brahma entschieden.	['(DRINKS#STYLE_OPTIONS, NEGATIVE)']	"['(DRINKS#STYLE_OPTIONS, NEGATIVE, ""Auswahl an Flaschenbier"")']"	Not much of a selection of bottled beer either, we went with Brahma. 
1477	Die bestellten Vorspeisen wurden schnell serviert - die gebratenen Austern und Venusmuscheln waren köstlich, aber eine winzige Portion (vielleicht 3 Stück).	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Gebratene Austern und Venusmuscheln"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""Gebratene Austern und Venusmuscheln"")', '(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 
1478	Die Hummerhaxen (Tagesgericht) waren ok, aber ziemlich geschmacklos.	['(FOOD#STYLE_OPTIONS, NEUTRAL)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""Hummerknöchelchen"")', '(FOOD#QUALITY, NEGATIVE, ""Hummerknöchelchen"")']"	The lobster knuckles (special of the day) were ok, but pretty tasteless.
1479	"Ich glaube, in der Vorspeise ""Garnelen in Salzkruste"" waren 2 Garnelen."	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""Vorspeise mit Garnelen in Salzkruste"")']"	"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. "
1480	"Sie antwortete: ""Nun, es wäre für uns bequemer, wenn Sie jetzt bestellen, da Sie eine größere Gruppe sind und es voll werden könnte."""	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded."" "
1481	Das Essen kam in etwa 15 Minuten.	['(SERVICE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, NEUTRAL, ""NULL"")']"	The food arrived in about 15 minutes. 
1482	Ich hatte den gebratenen Wolfsbarsch nach thailändischer Art... der sehr gut war.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Gebratener Wolfsbarsch nach thailändischer Art"")']"	I had the Thai style Fried Sea Bass...which was very good. 
1483	Alle schienen mit ihrem Essen zufrieden zu sein, außer meinem Bruder, der den gegrillten Mahi Mahi aß, der anscheinend in Grapfruit-Saft getränkt war!	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(FOOD#QUALITY, NEGATIVE, ""gegrillter Mahi Mahi"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""gegrillter Mahi Mahi"")']"	Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 
1484	Ich habe gehört, dass das Hummerbrötchen ausgezeichnet ist.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Hummerrolle"")']"	I heard the lobster roll was excellent. 
1485	Sie schienen uns weiter zu hetzen und nahmen uns die Teller ab, ohne zu fragen, ob wir fertig waren (meine Schwester hatte noch ihre Gabel in der Hand).	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). 
1486	Alles in allem war das Essen gut - ein bisschen teuer, aber frisch.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(FOOD#PRICES, NEGATIVE, ""Lebensmittel"")']"	All in all the food was good - a little on the expensive side, but fresh. 
1487	"Der Service war nicht gerade freundlich zu unserer ""großen Gruppe""!"	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Dienst"")']"	"Service not the friendliest to our ""large party""! "
1488	Wahrscheinlich würde ich nicht wieder hierher kommen.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Probably would not go back here.
1489	Großartiges indisches Essen	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Indisches Essen"")']"	Great Indian food
1490	Das Essen war fantastisch - ich liebe indisches Essen und esse es regelmäßig, aber ich kann sagen, dass dies eines der besten ist, die ich je gegessen habe.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.
1491	"Ganz ""normales indisches Essen"", aber wirklich gut gemacht."	['(FOOD#STYLE_OPTIONS, NEUTRAL)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""Indisches Essen"")', '(FOOD#QUALITY, POSITIVE, ""Indisches Essen"")']"	"Very ""normal Indian food"", but done really well."
1492	Ich habe es eine 4 statt 5 wegen des Preises (nur Chicken Tikka Masala - kein Brot oder Reis - ist $25), die ich erwarten würde, in einem gehobenen indischen Restaurant, aber dieser Ort hat nicht ein gehobenes Gefühl.	['(RESTAURANT#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Ort"")', '(RESTAURANT#PRICES, NEGATIVE, ""Ort"")', '(FOOD#PRICES, NEGATIVE, ""Hühner-Tikka-Masala"")', '(AMBIENCE#GENERAL, NEGATIVE, ""fühlen"")']"	I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.
1493	Außerdem versuchen die Kellner, Ihnen mehr Essen aufzudrängen, indem sie Ihnen Dinge vorschlagen, die eigentlich $ kosten, aber kostenlos sind.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Kellner"")']"	Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.
1494	Ich schätze keine Lokale oder Leute, die versuchen, die Rechnung ohne das Wissen des Gastes in die Höhe zu treiben, und das war ein großer Minuspunkt (mehr als der Preis).	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).
1495	Aber wenn Sie bereit sind, etwas Geld auszugeben und nicht vergessen zu fragen, ob etwas kostenlos angeboten wird, dann ist dies der richtige Ort für indisches Essen.	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Indisches Essen"")', '(RESTAURANT#PRICES, NEGATIVE, ""Ort"")']"	But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food
1496	Einer der BESTEN	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	One of the BEST
1497	"Bukhara Grill, der Slogan sagt alles... ""INDISCHER GEWÜRZ-RAVE"""	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Bukhara Grill"")']"	"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE"""
1498	Das Mittagsbuffet ist zwar teuer, aber es lohnt sich auf jeden Fall.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, NEGATIVE, ""Mittagsbuffet"")', '(FOOD#QUALITY, POSITIVE, ""Mittagsbuffet"")']"	The lunch buffet is expensive but is deff worth it.
1499	Wir sind nur ein paar Mal zum Essen gegangen, aber die Qualität und der Service sind immer gleich gut.	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(FOOD#QUALITY, POSITIVE, ""Abendessen"")']"	We have gone for dinner only a few times but the same great quality and service is given.
1500	Bukhara gehört zu meinen 5 besten indischen Orten in NYC	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Bukhara"")']"	Bukhara is on my top 5 Indian places in NYC
1501	Erbärmlich und würgend	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Wretched and retching
1502	Ich war noch nie so angewidert vom Essen und vom Service.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Lebensmittel"")', '(SERVICE#GENERAL, NEGATIVE, ""Dienstleistung"")']"	I have never been so disgusted by both food an service.
1503	Zunächst einmal haben sie uns die Bestellung eines anderen geliefert.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	For starters they delivered us someone else's order.
1504	Nachdem ich jedoch meine vorhersehbar mittelmäßige Bestellung von dem, was Dokebi für koreanisches Essen hält, erhalten hatte (manchmal muss man sich damit zufrieden geben, wenn es die einzige Option ist), verschlang ich etwa die Hälfte meines Kimchee, bevor ich ein Stück zufälligen Salat fand, der von einem noch viel ekligeren, schleimigen, eindeutig schlechten Stück Fischhaut begleitet wurde.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""kimchee"")', '(FOOD#QUALITY, NEGATIVE, ""Koreanische Messe"")']"	However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.
1505	Meine Hauptsorge galt der Unbedenklichkeit des Essens, das an mich und andere ausgegeben wurde, aber ich würde lügen, wenn ich sagen würde, dass ich als jemand, der seit seinem fünfzehnten Lebensjahr in Restaurants arbeitet, zumindest minimale Bemühungen seitens des Restaurants erwartet hatte, die Situation zu ändern.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Lebensmittel"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.
1506	Es wurde nichts gemacht, also habe ich aufgelegt.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	None was made so i hung up.
1507	Es vergingen weniger als drei Minuten, bis ich mich auf der Toilette wiederfand.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	Less than three minutes passed before I found myself doubled over the toilet.
1508	Meine Freundin, die etwas aggressiver war und sich ebenso angewidert fühlte, so dass sie den Rest ihres kaum gegessenen Essens wegwarf, rief zurück, nur um mir mitzuteilen, dass ich mich wahrscheinlich geirrt hatte und dass es sich höchstwahrscheinlich um eine Auster handelte, und dass wir außerdem auf der schwarzen Liste des Restaurants standen.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Mahlzeit"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.
