id	text	labels	labels_phrases	original_text
1538	Personnellement, je préfère la pizza margherita, mais elles sont toutes bonnes.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza margherita"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Personally I like the margherita pizza better, but they are all good.
1539	Probablement le restaurant le plus romantique de la ville	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Restaurant"")']"	Possibly the Most Romantic Restaurant in the City
1540	C'est sans aucun doute ma brasserie japonaise moderne préférée (qui ne sert pas de sushis), et à mon avis, l'un des restaurants les plus romantiques de la ville !	['(RESTAURANT#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""brasserie japonaise moderne"")', '(AMBIENCE#GENERAL, POSITIVE, ""brasserie japonaise moderne"")']"	This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!
1541	Non seulement c'est une aventure de se rendre dans cet endroit quelque peu caché, mais une fois que vous aurez franchi les portes en bois non marquées, le décor zen et intime vous donnera l'impression de ne plus être en ville.	['(LOCATION#GENERAL, NEUTRAL)', '(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, NEUTRAL, ""point"")', '(AMBIENCE#GENERAL, POSITIVE, ""portes en bois non marquées"")', '(AMBIENCE#GENERAL, POSITIVE, ""décor"")']"	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.
1542	Si vous prévoyez de venir ici, assurez-vous que votre cavalier est quelqu'un que vous appréciez vraiment, car vous serez conduits dans des cabines privées où il n'y aura pas de spectateurs ni de nourriture (choisissez celles qui se trouvent au rez-de-chaussée et qui ont des plafonds en verre pour que vous puissiez voir les étoiles dans le ciel).	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""cabines privées"")', '(AMBIENCE#GENERAL, POSITIVE, ""plafonds de verre"")']"	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).
1543	"Il n'y a que vous et votre cavalier et un petit ""excusez-moi"" de temps en temps avant que le serveur n'ouvre le petit rideau menant à votre cabine !"	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")', '(SERVICE#GENERAL, POSITIVE, ""serveur"")']"	It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!
1544	Mon groupe a choisi le menu à prix fixe BBE à 29 $, ce qui était une très bonne affaire puisque le menu était accompagné d'un vol de saké !	['(FOOD#PRICES, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""Menu à prix fixe de 29 $ de BBE"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Menu à prix fixe de 29 $ de BBE"")']"	My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!
1545	Nous avons commencé par un délicieux amuse-bouche de sashimis.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sashimi amuse bouche"")']"	We started off with a delightful sashimi amuse bouche.
1546	J'ai choisi comme entrée le cabillaud noir grillé, que j'ai absolument dévoré, tandis que quelqu'un a fait remarquer que le saumon grillé était meilleur.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Cabillaud noir grillé"")', '(FOOD#QUALITY, POSITIVE, ""Plat de saumon grillé"")']"	I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.
1547	Les sakés complètent très bien les cours et me permettent de me familiariser avec le monde du saké.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""du saké"")']"	The sake’s complimented the courses very well and is successfully easing me into the sake world.
1548	Pour les desserts, nous avons essayé la mousse glacée au sésame noir (intéressante mais pas extraordinaire) et le cheesecake au matcha (thé vert en poudre) et aux myrtilles, qui était phénoménal.	['(FOOD#QUALITY, NEUTRAL)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, NEUTRAL, ""mousse de sésame noir surgelée"")', '(FOOD#QUALITY, POSITIVE, ""cheesecake au matcha (thé vert en poudre) et aux myrtilles"")']"	For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.
1549	Peut-être était-ce la bonne compagnie (j'avais des amis qui venaient de Philadelphie - oui, ce n'était pas un rendez-vous galant cette fois) ou le prix super raisonnable, mais je ne peux pas dire assez de bien de cette brasserie.	['(RESTAURANT#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""brasserie"")', '(RESTAURANT#PRICES, POSITIVE, ""brasserie"")']"	Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.
1550	Je n'ai pas l'habitude de fréquenter le même établissement plus d'une fois, et encore moins deux fois, mais je viendrai à Zenkichi à tout moment pour un dîner tranquille, sans hâte et mémorable.	['(RESTAURANT#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Zenkichi"")', '(AMBIENCE#GENERAL, POSITIVE, ""Zenkichi"")']"	I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.
1551	Terrible serait un compliment !	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Terrible would be a compliment!
1552	Le service laisse beaucoup à désirer : on a l'impression d'être pressé de passer sa commande et on est ignoré le reste de la nuit.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""service"")']"	The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.
1553	Nous avons payé un prix fixe mais nous n'avons rien eu !	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	We paid a fixed pricce but got nothing!!
1554	Nous n'avons jamais mangé car vers 2 heures du matin, nous n'étions pas servis et nous étions trop énervés et fatigués pour commencer à manger.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.
1555	Ils sont extrêmement impolis, ne s'excusent même pas pour le service horrible que nous avons reçu et nous remettent une facture de plus de 500 $ pour quelques boissons et leur pain pita !	['(SERVICE#GENERAL, NEGATIVE)', '(DRINKS#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""service"")', '(DRINKS#PRICES, NEGATIVE, ""boissons"")', '(FOOD#PRICES, NEGATIVE, ""pain pita"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
1556	Restez à l'écart	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Stay away
1557	Grand Shabu Shabu	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Shabu Shabu"")']"	Great Shabu Shabu
1558	Je l'adore.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I love it.
1559	J'ai essayé quelques autres plats, mais je n'ai pas été très impressionné.	['(FOOD#QUALITY, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""plats"")']"	I tried a couple other dishes but wasn't too impressed.
1560	Mais pour le Shabu Shabu, vous ne trouverez pas mieux à New York.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Shabu Shabu"")']"	But for the Shabu Shabu, you won't find much better in NY.
1561	La viande est fraîche, les sauces sont excellentes, vous recevez du kimchi et une salade gratuitement avec votre repas et le service est également bon.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#PRICES, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""viande"")', '(FOOD#QUALITY, POSITIVE, ""sauces"")', '(SERVICE#GENERAL, POSITIVE, ""service"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""repas"")', '(FOOD#PRICES, POSITIVE, ""kimchi"")', '(FOOD#PRICES, POSITIVE, ""salade"")']"	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.
1562	Dokebi donne à Williamsburg le bon coup de poing de la cuisine coréenne classique et de la fusion, comme les tacos à la poitrine de porc.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Cuisine coréenne"")', '(FOOD#QUALITY, POSITIVE, ""torsades de fusion"")', '(FOOD#QUALITY, POSITIVE, ""tacos de poitrine de porc"")']"	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.
1563	Les hot-dogs sont bons, certes, mais la raison de venir ici est le fantastique sandwich aux croquettes de porc, parfait sur son petit pain moelleux du supermarché.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""hot-dogs"")', '(FOOD#QUALITY, POSITIVE, ""sandwich aux croquettes de porc"")', '(FOOD#QUALITY, POSITIVE, ""chignon"")']"	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.
1564	Restaurant avec vue	['(LOCATION#GENERAL, NEUTRAL)']	"['(LOCATION#GENERAL, NEUTRAL, ""vue"")']"	Restaurant with a view
1565	La nourriture était très bonne.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")']"	The food tasted very good.
1566	L'entrée familiale aux fruits de mer était très bonne.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""entrée familiale aux fruits de mer"")']"	The family seafood entree was very good.
1567	Le plat principal était également très bon.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""plat principal"")']"	The main entree was also very good.
1568	Le prix est élevé mais la nourriture est bonne, je reviendrai donc.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(FOOD#PRICES, NEGATIVE, ""nourriture"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Price is high but the food is good, so I would come back again.
1569	Cet endroit n'a aucun sens	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""lieu"")']"	This place doesn't make any sense
1570	Je tiens à vous mettre en garde : ne perdez pas votre temps et votre argent.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Just want to warn you all - don't waste your time and money.
1571	Cet endroit a un décor totalement bizarre, des escaliers qui montent avec des murs en miroir - je suis surpris que personne ne se soit encore cassé la tête ou ne soit tombé des escaliers - les murs en miroir vous donnent le vertige et vous font délirer...	['(AMBIENCE#GENERAL, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""décor"")', '(AMBIENCE#GENERAL, NEGATIVE, ""murs en miroir"")']"	This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...
1572	Cet endroit n'est pas accueillant et la nourriture est totalement bizarre.	['(AMBIENCE#GENERAL, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""lieu"")', '(FOOD#QUALITY, NEGATIVE, ""nourriture"")']"	This place is not inviting and the food is totally weird.
1573	Le concept de tapas japonais est récent et ne fonctionne manifestement pas.	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""tapas japonaises"")']"	The concept of japanese tapas is newly created and clearly doesn't work.
1574	La nourriture qu'ils servent n'est ni réconfortante, ni appétissante, ni cuite.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""nourriture"")']"	The food they serve is not comforting, not appetizing and uncooked.
1575	Bonne alimentation	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Alimentation"")']"	Good Food
1576	La nourriture était excellente et savoureuse, mais l'espace pour s'asseoir était trop petit, je n'aime pas être à l'étroit dans un coin.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(AMBIENCE#GENERAL, NEGATIVE, ""espace pour s\'asseoir"")']"	The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.
1577	Dans l'ensemble, c'était un endroit romantique très agréable.	['(RESTAURANT#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")', '(AMBIENCE#GENERAL, POSITIVE, ""lieu"")']"	Over all it was a very nice romantic place .
1578	J'ai adoré	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Loved it
1579	Un collègue et moi avons essayé Pacifico après le travail quelques vendredis et nous avons adoré.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Pacifico"")']"	A coworker and I tried Pacifico after work a few Fridays and loved it.
1580	L'atmosphère était excellente.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""atmosphère"")']"	The atmosphere was great.
1581	Les plats que nous avons commandés étaient excellents, mais je ne dirais pas que les margaritas étaient à la hauteur.	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, NEUTRAL)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(DRINKS#QUALITY, NEUTRAL, ""margaritas"")']"	The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.
1582	Notre serveuse n'était pas méchante, mais pas spécialement chaleureuse ni attentive non plus.	['(SERVICE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, NEUTRAL, ""serveuse"")']"	Our waitress wasn't mean, but not especially warm or attentive either.
1583	Je dois dire que je suis surpris par les mauvaises critiques dont le restaurant a fait l'objet au début de l'année.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurant"")']"	I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.
1584	Quoi qu'il en soit, nous reviendrons et nous avons hâte d'y retourner en été pour profiter du patio.	['(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""patio"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.
1585	Pauvreté abrutissante	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Dumbfoundingly Poor
1586	Ce fut, du début à la fin, une expérience incroyablement inconfortable.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	This was, from start to finish, a mind-bogglingly uncomfortable experience.
1587	Avis aux lexicographes : une nouvelle et fascinante définition de l'impolitesse est en train de voir le jour ici même à Brooklyn.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.
1588	Les serveurs de Flatbush Farm semblent avoir perfectionné cette horrible technique qui consiste à vous faire sentir coupable et honteux d'avoir daigné attirer leur attention.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""serveurs"")']"	The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.
1589	La reconnaissance polie n'est plus de mise ;	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Polite acknowledgement is out;
1590	Le mépris hautain est de mise.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	supercilious scorn is in.
1591	Et combien de fois pouvez-vous prendre le même jeu de serviettes parfaitement alignées, l'inspecter de manière insipide et le déposer exactement au même endroit au lieu de jeter un coup d'œil aux personnes qui sont là pour vous aider à payer le loyer ?	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?
